* FEAR Boundary condition specification file
* * BC id = Boundary condition id input into Patran and appearing in the .ntl file
* * BC Type = BC type input into Patran
* * Flag1 = 0 for constant, read next line for constant value, 1 for function of time read the time dependant values into a vector
* * Flag2 = 0 unless this BC is a trajectory, 1 = POST style trajectory, 2 = CMA/FIAT style trajectory, 3 = time vs generic BC value  
* * FLAG3 = real number for constant spatial multipler, -1 for node based spatial field, -2 coordinate based spatial field, follows trajectory
* * Flag4 = 0 for scalar, 1 for vector --> only supported for BC's not a f(t), future upgrade will make vector BC types f(t)
* BC id   BCType   Flag1   Flag2  Flag3   Flag4
* BC #4 Aerodynamic heating in TPS surface
400   4   1   2  -1    0
1   1   0.21
560	245.9934692
565	247.5387268
570	249.0393982
575	250.4967499
580	251.9120178
585	253.2864227
590	254.603241
595	255.8739624
600	257.1085815
605	258.3088074
610	259.4758301
615	260.6109009
620	261.7151794
625	262.789856
630	263.8205566
635	264.8179932
640	265.7900391
645	266.7381592
650	267.6633606
655	268.5667114
660	269.4492493
665	270.3120117
670	271.1558838
675	271.968811
680	272.7601013
685	273.5360107
690	274.2974548
695	275.0454102
700	275.7806396
705	276.5040283
710	277.2162781
715	277.9182434
720	278.6106262
725	279.2825012
730	279.9424133
735	280.5951538
740	281.2415771
745	281.8822632
750	282.5178528
755	283.1489868
760	283.7762451
765	284.400238
770	285.0215149
775	285.640686
780	286.2470398
785	286.8487854
790	287.4499207
795	288.0510864
800	288.6527405
805	289.2552795
810	289.8592834
815	290.4651184
820	291.0732727
825	291.6842346
830	292.2983398
835	292.9160767
840	293.5258179
845	294.1363525
850	294.7514038
855	295.371521
860	295.9969177
865	296.6281128
870	297.2653809
875	297.9091187
880	298.5596924
-885	299.1781616
* BC # 10 Prescribed pressure at TPS surface (constant spatial multiplyer = 1, pressure in atm)
1000   10   1   3    1.0    0
0	0.000005937
5	0.000005937
10	0.000007130
15	0.000008733
20	0.000010870
25	0.000013716
30	0.000017508
35	0.000022579
40	0.000029388
45	0.000038569
50	0.000050997
55	0.000067884
60	0.000090901
65	0.000122294
